"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","10554","userCanTransferValidAmountToOtherUserAccountTest(double) [2] amount=10000.0","","Tue Feb 03 17:19:49 UTC 2026","passed","Tue Feb 03 17:20:00 UTC 2026","","api.iteration2.TransferMoneyUserTest","api.iteration2.TransferMoneyUserTest","userCanTransferValidAmountToOtherUserAccountTest"
"","3392","userCannotSetInvalidNameTest(String, String) [8] name=John! Smith, errorMessage=Name must contain two words with letters only","","Tue Feb 03 17:19:51 UTC 2026","passed","Tue Feb 03 17:19:54 UTC 2026","","api.iteration2.UpdateUserProfileNameTest","api.iteration2.UpdateUserProfileNameTest","userCannotSetInvalidNameTest"
"","8810","adminCanCreateUserTest()","","Tue Feb 03 17:19:39 UTC 2026","passed","Tue Feb 03 17:19:48 UTC 2026","","ui.iteration1.CreateUserTest","ui.iteration1.CreateUserTest","adminCanCreateUserTest"
"","8194","adminCannotCreateUserWithInvalidDataTest()","","Tue Feb 03 17:19:31 UTC 2026","passed","Tue Feb 03 17:19:39 UTC 2026","","ui.iteration1.CreateUserTest","ui.iteration1.CreateUserTest","adminCannotCreateUserWithInvalidDataTest"
"","5914","userCannotTransferInValidAmountTest(double, String) [2] amount=10000.01, errorMessage=Transfer amount cannot exceed 10000","","Tue Feb 03 17:19:58 UTC 2026","passed","Tue Feb 03 17:20:04 UTC 2026","","api.iteration2.TransferMoneyUserTest","api.iteration2.TransferMoneyUserTest","userCannotTransferInValidAmountTest"
"","2","testTransferWithFraudCheck()","","Tue Feb 03 17:19:31 UTC 2026","skipped","Tue Feb 03 17:19:31 UTC 2026","","api.iteration2.TransferWithFraudCheckTest","api.iteration2.TransferWithFraudCheckTest","testTransferWithFraudCheck"
"","13025","userCannotTransferInValidAmountTest(double, String) [3] amount=-53423.07, errorMessage=Invalid transfer: insufficient funds or invalid accounts","","Tue Feb 03 17:19:45 UTC 2026","passed","Tue Feb 03 17:19:58 UTC 2026","","api.iteration2.TransferMoneyUserTest","api.iteration2.TransferMoneyUserTest","userCannotTransferInValidAmountTest"
"","4603","userCannotSetInvalidNameTest(String, String) [2] name=John Smith Junior, errorMessage=Name must contain two words with letters only","","Tue Feb 03 17:19:45 UTC 2026","passed","Tue Feb 03 17:19:49 UTC 2026","","api.iteration2.UpdateUserProfileNameTest","api.iteration2.UpdateUserProfileNameTest","userCannotSetInvalidNameTest"
"","3203","userCannotSetInvalidNameTest(String, String) [14] name=John  , errorMessage=Name must contain two words with letters only","","Tue Feb 03 17:19:55 UTC 2026","passed","Tue Feb 03 17:19:58 UTC 2026","","api.iteration2.UpdateUserProfileNameTest","api.iteration2.UpdateUserProfileNameTest","userCannotSetInvalidNameTest"
"","5952","userCannotTransferInValidAmountTest(double, String) [1] amount=0.0, errorMessage=Invalid transfer: insufficient funds or invalid accounts","","Tue Feb 03 17:19:58 UTC 2026","passed","Tue Feb 03 17:20:04 UTC 2026","","api.iteration2.TransferMoneyUserTest","api.iteration2.TransferMoneyUserTest","userCannotTransferInValidAmountTest"
"","4365","userCannotSetInvalidNameTest(String, String) [4] name=    , errorMessage=Name must contain two words with letters only","","Tue Feb 03 17:19:47 UTC 2026","passed","Tue Feb 03 17:19:51 UTC 2026","","api.iteration2.UpdateUserProfileNameTest","api.iteration2.UpdateUserProfileNameTest","userCannotSetInvalidNameTest"
"","0","userCanTransferAgainTest()","","Tue Feb 03 17:19:31 UTC 2026","skipped","Tue Feb 03 17:19:31 UTC 2026","","ui.iteration2.TransferMoneyUserTest","ui.iteration2.TransferMoneyUserTest","userCanTransferAgainTest"
"","6539","userCannotTransferToNonExistentAccountTest()","","Tue Feb 03 17:19:48 UTC 2026","passed","Tue Feb 03 17:19:54 UTC 2026","","api.iteration2.TransferMoneyUserTest","api.iteration2.TransferMoneyUserTest","userCannotTransferToNonExistentAccountTest"
"","4671","userCannotDepositInvalidAmountToOwnAccountTest(double, String) [4] amount=866838.83, errorMessage=Deposit amount exceeds the 5000 limit","","Tue Feb 03 17:19:56 UTC 2026","passed","Tue Feb 03 17:20:01 UTC 2026","","api.iteration2.DepositMoneyUserTest","api.iteration2.DepositMoneyUserTest","userCannotDepositInvalidAmountToOwnAccountTest"
"","0","userCanTransferValidAmountTest()","","Tue Feb 03 17:19:31 UTC 2026","skipped","Tue Feb 03 17:19:31 UTC 2026","","ui.iteration2.TransferMoneyUserTest","ui.iteration2.TransferMoneyUserTest","userCanTransferValidAmountTest"
"","4702","adminCanLoginWithCorrectDataTest()","","Tue Feb 03 17:19:36 UTC 2026","passed","Tue Feb 03 17:19:41 UTC 2026","","ui.iteration1.LoginUserTest","ui.iteration1.LoginUserTest","adminCanLoginWithCorrectDataTest"
"","9256","userCanDepositValidAmountToOwnAccountTest(double) [2] amount=5000.0","","Tue Feb 03 17:19:35 UTC 2026","passed","Tue Feb 03 17:19:44 UTC 2026","","api.iteration2.DepositMoneyUserTest","api.iteration2.DepositMoneyUserTest","userCanDepositValidAmountToOwnAccountTest"
"","5431","userCanCreateAccountTest()","","Tue Feb 03 17:19:31 UTC 2026","passed","Tue Feb 03 17:19:36 UTC 2026","","api.iteration1.CreateAccountTest","api.iteration1.CreateAccountTest","userCanCreateAccountTest"
"","14784","userCannotTransferInValidAmountTest(double, String) [4] amount=707190.94, errorMessage=Transfer amount cannot exceed 10000","","Tue Feb 03 17:19:31 UTC 2026","passed","Tue Feb 03 17:19:45 UTC 2026","","api.iteration2.TransferMoneyUserTest","api.iteration2.TransferMoneyUserTest","userCannotTransferInValidAmountTest"
"","4397","userCannotSetInvalidNameTest(String, String) [1] name=John, errorMessage=Name must contain two words with letters only","","Tue Feb 03 17:19:42 UTC 2026","passed","Tue Feb 03 17:19:47 UTC 2026","","api.iteration2.UpdateUserProfileNameTest","api.iteration2.UpdateUserProfileNameTest","userCannotSetInvalidNameTest"
"","11045","userCanTransferValidAmountToOtherUserAccountTest(double) [1] amount=0.01","","Tue Feb 03 17:19:47 UTC 2026","passed","Tue Feb 03 17:19:58 UTC 2026","","api.iteration2.TransferMoneyUserTest","api.iteration2.TransferMoneyUserTest","userCanTransferValidAmountToOtherUserAccountTest"
"","0","userCannotTransferMoneyWithoutSelectingAccountTest()","","Tue Feb 03 17:19:31 UTC 2026","skipped","Tue Feb 03 17:19:31 UTC 2026","","ui.iteration2.TransferMoneyUserTest","ui.iteration2.TransferMoneyUserTest","userCannotTransferMoneyWithoutSelectingAccountTest"
"","4060","userCannotSetInvalidNameTest(String, String) [12] name=John, Smith, errorMessage=Name must contain two words with letters only","","Tue Feb 03 17:19:54 UTC 2026","passed","Tue Feb 03 17:19:58 UTC 2026","","api.iteration2.UpdateUserProfileNameTest","api.iteration2.UpdateUserProfileNameTest","userCannotSetInvalidNameTest"
"","8355","userCanSetValidNameTest()","","Tue Feb 03 17:19:36 UTC 2026","passed","Tue Feb 03 17:19:45 UTC 2026","","api.iteration2.UpdateUserProfileNameTest","api.iteration2.UpdateUserProfileNameTest","userCanSetValidNameTest"
"","11011","userCanUpdateValidNameTest()","","Tue Feb 03 17:19:31 UTC 2026","passed","Tue Feb 03 17:19:42 UTC 2026","","api.iteration2.UpdateUserProfileNameTest","api.iteration2.UpdateUserProfileNameTest","userCanUpdateValidNameTest"
"","4789","userCannotSetInvalidNameTest(String, String) [6] name= John Smith, errorMessage=Name must contain two words with letters only","","Tue Feb 03 17:19:50 UTC 2026","passed","Tue Feb 03 17:19:55 UTC 2026","","api.iteration2.UpdateUserProfileNameTest","api.iteration2.UpdateUserProfileNameTest","userCannotSetInvalidNameTest"
"","4615","userCannotSetInvalidNameTest(String, String) [11] name=John@Smith, errorMessage=Name must contain two words with letters only","","Tue Feb 03 17:19:49 UTC 2026","passed","Tue Feb 03 17:19:54 UTC 2026","","api.iteration2.UpdateUserProfileNameTest","api.iteration2.UpdateUserProfileNameTest","userCannotSetInvalidNameTest"
"","13812","userCannotDepositToAnotherUserAccountTest()","","Tue Feb 03 17:19:31 UTC 2026","passed","Tue Feb 03 17:19:44 UTC 2026","","api.iteration2.DepositMoneyUserTest","api.iteration2.DepositMoneyUserTest","userCannotDepositToAnotherUserAccountTest"
"","5390","userCannotDepositToNonExistentAccountTest()","","Tue Feb 03 17:19:44 UTC 2026","passed","Tue Feb 03 17:19:50 UTC 2026","","api.iteration2.DepositMoneyUserTest","api.iteration2.DepositMoneyUserTest","userCannotDepositToNonExistentAccountTest"
"","9807","userCannotSetInvalidNameTest(String, BankAlert) [2] name=, alert=NAME_VALID_ERROR","","Tue Feb 03 17:19:47 UTC 2026","passed","Tue Feb 03 17:19:57 UTC 2026","","ui.iteration2.UpdateUserProfileNameTest","ui.iteration2.UpdateUserProfileNameTest","userCannotSetInvalidNameTest"
"","5138","userCannotSetInvalidNameTest(String, String) [3] name=, errorMessage=Name must contain two words with letters only","","Tue Feb 03 17:19:45 UTC 2026","passed","Tue Feb 03 17:19:50 UTC 2026","","api.iteration2.UpdateUserProfileNameTest","api.iteration2.UpdateUserProfileNameTest","userCannotSetInvalidNameTest"
"","0","userCannotTransferInvalidAmountTest(double, BankAlert, int)","","Tue Feb 03 17:19:31 UTC 2026","skipped","Tue Feb 03 17:19:31 UTC 2026","","ui.iteration2.TransferMoneyUserTest","ui.iteration2.TransferMoneyUserTest","userCannotTransferInvalidAmountTest"
"","6703","userCannotDepositInvalidAmountToOwnAccountTest(double, String) [2] amount=5000.01, errorMessage=Deposit amount exceeds the 5000 limit","","Tue Feb 03 17:19:50 UTC 2026","passed","Tue Feb 03 17:19:56 UTC 2026","","api.iteration2.DepositMoneyUserTest","api.iteration2.DepositMoneyUserTest","userCannotDepositInvalidAmountToOwnAccountTest"
"","12348","userCannotDepositMoneyWithoutSelectingAccountTest()","","Tue Feb 03 17:19:31 UTC 2026","passed","Tue Feb 03 17:19:43 UTC 2026","","ui.iteration2.DepositMoneyUserTest","ui.iteration2.DepositMoneyUserTest","userCannotDepositMoneyWithoutSelectingAccountTest"
"","12704","userCanUpdateNameWithValidDataTest()","","Tue Feb 03 17:19:35 UTC 2026","passed","Tue Feb 03 17:19:47 UTC 2026","","ui.iteration2.UpdateUserProfileNameTest","ui.iteration2.UpdateUserProfileNameTest","userCanUpdateNameWithValidDataTest"
"","3927","userCannotSetInvalidNameTest(String, String) [13] name=@John Smith, errorMessage=Name must contain two words with letters only","","Tue Feb 03 17:19:45 UTC 2026","passed","Tue Feb 03 17:19:49 UTC 2026","","api.iteration2.UpdateUserProfileNameTest","api.iteration2.UpdateUserProfileNameTest","userCannotSetInvalidNameTest"
"","6637","userCanDepositValidAmountToOwnAccountTest(double) [3] amount=1905.71","","Tue Feb 03 17:19:44 UTC 2026","passed","Tue Feb 03 17:19:51 UTC 2026","","api.iteration2.DepositMoneyUserTest","api.iteration2.DepositMoneyUserTest","userCanDepositValidAmountToOwnAccountTest"
"","6227","userCanLoginWithCorrectDataTest()","","Tue Feb 03 17:19:41 UTC 2026","passed","Tue Feb 03 17:19:47 UTC 2026","","ui.iteration1.LoginUserTest","ui.iteration1.LoginUserTest","userCanLoginWithCorrectDataTest"
"","9470","userCannotDepositInvalidAmountTest(double, BankAlert) [1] depositAmount=-623241.2, alert=VALID_DEPOSIT_ERROR","","Tue Feb 03 17:19:43 UTC 2026","passed","Tue Feb 03 17:19:53 UTC 2026","","ui.iteration2.DepositMoneyUserTest","ui.iteration2.DepositMoneyUserTest","userCannotDepositInvalidAmountTest"
"","6628","userCanTransferValidAmountToOwnAccountTest(double) [1] amount=0.01","","Tue Feb 03 17:19:56 UTC 2026","passed","Tue Feb 03 17:20:03 UTC 2026","","api.iteration2.TransferMoneyUserTest","api.iteration2.TransferMoneyUserTest","userCanTransferValidAmountToOwnAccountTest"
"","1428","adminCanCreateUserWithValidDataTest()","","Tue Feb 03 17:19:37 UTC 2026","passed","Tue Feb 03 17:19:38 UTC 2026","","api.iteration1.CreateUserTest","api.iteration1.CreateUserTest","adminCanCreateUserWithValidDataTest"
"","8866","userCannotTransferMoreThanBalanceTest()","","Tue Feb 03 17:19:54 UTC 2026","passed","Tue Feb 03 17:20:03 UTC 2026","","api.iteration2.TransferMoneyUserTest","api.iteration2.TransferMoneyUserTest","userCannotTransferMoreThanBalanceTest"
"","3556","userCannotSetInvalidNameTest(String, String) [9] name=John Sm1th, errorMessage=Name must contain two words with letters only","","Tue Feb 03 17:19:53 UTC 2026","passed","Tue Feb 03 17:19:56 UTC 2026","","api.iteration2.UpdateUserProfileNameTest","api.iteration2.UpdateUserProfileNameTest","userCannotSetInvalidNameTest"
"","3295","adminCanGenerateAuthTokenTest()","","Tue Feb 03 17:19:31 UTC 2026","passed","Tue Feb 03 17:19:34 UTC 2026","","api.iteration1.LoginUserTest","api.iteration1.LoginUserTest","adminCanGenerateAuthTokenTest"
"","8465","userCannotDepositInvalidAmountTest(double, BankAlert) [2] depositAmount=417153.41, alert=LESS_DEPOSIT_ERROR","","Tue Feb 03 17:19:53 UTC 2026","passed","Tue Feb 03 17:20:01 UTC 2026","","ui.iteration2.DepositMoneyUserTest","ui.iteration2.DepositMoneyUserTest","userCannotDepositInvalidAmountTest"
"","2788","userCanGenerateAuthTokenTest()","","Tue Feb 03 17:19:32 UTC 2026","passed","Tue Feb 03 17:19:35 UTC 2026","","api.iteration1.LoginUserTest","api.iteration1.LoginUserTest","userCanGenerateAuthTokenTest"
"","3327","userCannotSetInvalidNameTest(String, String) [5] name=John  Smith, errorMessage=Name must contain two words with letters only","","Tue Feb 03 17:19:49 UTC 2026","passed","Tue Feb 03 17:19:53 UTC 2026","","api.iteration2.UpdateUserProfileNameTest","api.iteration2.UpdateUserProfileNameTest","userCannotSetInvalidNameTest"
