"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5905","userCannotSetInvalidNameTest(String, BankAlert) [1] name=John, alert=NAME_REQUIREMENTS_ERROR","","Tue Feb 03 17:41:12 UTC 2026","passed","Tue Feb 03 17:41:18 UTC 2026","","ui.iteration2.UpdateUserProfileNameTest","ui.iteration2.UpdateUserProfileNameTest","userCannotSetInvalidNameTest"
"","11746","userCannotDepositInvalidAmountTest(double, BankAlert) [2] depositAmount=823895.42, alert=LESS_DEPOSIT_ERROR","","Tue Feb 03 17:41:00 UTC 2026","passed","Tue Feb 03 17:41:11 UTC 2026","","ui.iteration2.DepositMoneyUserTest","ui.iteration2.DepositMoneyUserTest","userCannotDepositInvalidAmountTest"
"","4481","userCanTransferValidAmountToOwnAccountTest(double) [2] amount=10000.0","","Tue Feb 03 17:41:14 UTC 2026","passed","Tue Feb 03 17:41:19 UTC 2026","","api.iteration2.TransferMoneyUserTest","api.iteration2.TransferMoneyUserTest","userCanTransferValidAmountToOwnAccountTest"
"","9333","userCanSetValidNameTest()","","Tue Feb 03 17:40:51 UTC 2026","passed","Tue Feb 03 17:41:01 UTC 2026","","api.iteration2.UpdateUserProfileNameTest","api.iteration2.UpdateUserProfileNameTest","userCanSetValidNameTest"
"","13786","userCanUpdateNameWithValidDataTest()","","Tue Feb 03 17:40:50 UTC 2026","passed","Tue Feb 03 17:41:04 UTC 2026","","ui.iteration2.UpdateUserProfileNameTest","ui.iteration2.UpdateUserProfileNameTest","userCanUpdateNameWithValidDataTest"
"","2533","userCannotSetInvalidNameTest(String, String) [13] name=@John Smith, errorMessage=Name must contain two words with letters only","","Tue Feb 03 17:41:14 UTC 2026","passed","Tue Feb 03 17:41:16 UTC 2026","","api.iteration2.UpdateUserProfileNameTest","api.iteration2.UpdateUserProfileNameTest","userCannotSetInvalidNameTest"
"","3935","userCannotSetInvalidNameTest(String, String) [4] name=    , errorMessage=Name must contain two words with letters only","","Tue Feb 03 17:41:06 UTC 2026","passed","Tue Feb 03 17:41:10 UTC 2026","","api.iteration2.UpdateUserProfileNameTest","api.iteration2.UpdateUserProfileNameTest","userCannotSetInvalidNameTest"
"","17496","userCannotTransferInValidAmountTest(double, String) [4] amount=460584.19, errorMessage=Transfer amount cannot exceed 10000","","Tue Feb 03 17:40:45 UTC 2026","passed","Tue Feb 03 17:41:03 UTC 2026","","api.iteration2.TransferMoneyUserTest","api.iteration2.TransferMoneyUserTest","userCannotTransferInValidAmountTest"
"","0","userCannotTransferMoneyWithoutConfirmTest()","","Tue Feb 03 17:40:45 UTC 2026","skipped","Tue Feb 03 17:40:45 UTC 2026","","ui.iteration2.TransferMoneyUserTest","ui.iteration2.TransferMoneyUserTest","userCannotTransferMoneyWithoutConfirmTest"
"","4961","adminCanLoginWithCorrectDataTest()","","Tue Feb 03 17:40:51 UTC 2026","passed","Tue Feb 03 17:40:56 UTC 2026","","ui.iteration1.LoginUserTest","ui.iteration1.LoginUserTest","adminCanLoginWithCorrectDataTest"
"","964","adminCannotCreateUserWithInvalidDataTest(String, String, String, String, List) [2] username=dfgdfg, password=h, role=USER, errorKey=password, errorValues=[Password must contain at least one digit, one lower case, one upper case, one special character, no spaces, and be at least 8 characters long]","","Tue Feb 03 17:40:51 UTC 2026","passed","Tue Feb 03 17:40:52 UTC 2026","","api.iteration1.CreateUserTest","api.iteration1.CreateUserTest","adminCannotCreateUserWithInvalidDataTest"
"","5964","userCannotTransferInValidAmountTest(double, String) [1] amount=0.0, errorMessage=Invalid transfer: insufficient funds or invalid accounts","","Tue Feb 03 17:41:13 UTC 2026","passed","Tue Feb 03 17:41:19 UTC 2026","","api.iteration2.TransferMoneyUserTest","api.iteration2.TransferMoneyUserTest","userCannotTransferInValidAmountTest"
"","10564","userCanTransferValidAmountToOtherUserAccountTest(double) [2] amount=10000.0","","Tue Feb 03 17:41:03 UTC 2026","passed","Tue Feb 03 17:41:14 UTC 2026","","api.iteration2.TransferMoneyUserTest","api.iteration2.TransferMoneyUserTest","userCanTransferValidAmountToOtherUserAccountTest"
"","7648","userCannotDepositToNonExistentAccountTest()","","Tue Feb 03 17:40:53 UTC 2026","passed","Tue Feb 03 17:41:01 UTC 2026","","api.iteration2.DepositMoneyUserTest","api.iteration2.DepositMoneyUserTest","userCannotDepositToNonExistentAccountTest"
"","0","userCanTransferAgainTest()","","Tue Feb 03 17:40:45 UTC 2026","skipped","Tue Feb 03 17:40:45 UTC 2026","","ui.iteration2.TransferMoneyUserTest","ui.iteration2.TransferMoneyUserTest","userCanTransferAgainTest"
"","10744","userCanDepositValidAmountToOwnAccountTest(double) [1] amount=0.01","","Tue Feb 03 17:40:49 UTC 2026","passed","Tue Feb 03 17:40:59 UTC 2026","","api.iteration2.DepositMoneyUserTest","api.iteration2.DepositMoneyUserTest","userCanDepositValidAmountToOwnAccountTest"
"","6435","userCannotDepositInvalidAmountToOwnAccountTest(double, String) [2] amount=5000.01, errorMessage=Deposit amount exceeds the 5000 limit","","Tue Feb 03 17:41:01 UTC 2026","passed","Tue Feb 03 17:41:07 UTC 2026","","api.iteration2.DepositMoneyUserTest","api.iteration2.DepositMoneyUserTest","userCannotDepositInvalidAmountToOwnAccountTest"
"","5191","userCanDepositValidAmountToOwnAccountTest(double) [2] amount=5000.0","","Tue Feb 03 17:41:06 UTC 2026","passed","Tue Feb 03 17:41:11 UTC 2026","","api.iteration2.DepositMoneyUserTest","api.iteration2.DepositMoneyUserTest","userCanDepositValidAmountToOwnAccountTest"
"","6118","userCanCreateAccountTest()","","Tue Feb 03 17:40:45 UTC 2026","passed","Tue Feb 03 17:40:51 UTC 2026","","api.iteration1.CreateAccountTest","api.iteration1.CreateAccountTest","userCanCreateAccountTest"
"","4586","userCannotSetInvalidNameTest(String, String) [3] name=, errorMessage=Name must contain two words with letters only","","Tue Feb 03 17:41:02 UTC 2026","passed","Tue Feb 03 17:41:06 UTC 2026","","api.iteration2.UpdateUserProfileNameTest","api.iteration2.UpdateUserProfileNameTest","userCannotSetInvalidNameTest"
"","3145","adminCanGenerateAuthTokenTest()","","Tue Feb 03 17:40:45 UTC 2026","passed","Tue Feb 03 17:40:48 UTC 2026","","api.iteration1.LoginUserTest","api.iteration1.LoginUserTest","adminCanGenerateAuthTokenTest"
"","9950","adminCanCreateUserTest()","","Tue Feb 03 17:40:53 UTC 2026","passed","Tue Feb 03 17:41:03 UTC 2026","","ui.iteration1.CreateUserTest","ui.iteration1.CreateUserTest","adminCanCreateUserTest"
"","12803","userCannotSetInvalidNameTest(String, String) [7] name=John Smith , errorMessage=Name must contain two words with letters only","","Tue Feb 03 17:40:45 UTC 2026","passed","Tue Feb 03 17:40:58 UTC 2026","","api.iteration2.UpdateUserProfileNameTest","api.iteration2.UpdateUserProfileNameTest","userCannotSetInvalidNameTest"
"","10122","userCanTransferValidAmountToOtherUserAccountTest(double) [3] amount=9670.36","","Tue Feb 03 17:41:04 UTC 2026","passed","Tue Feb 03 17:41:14 UTC 2026","","api.iteration2.TransferMoneyUserTest","api.iteration2.TransferMoneyUserTest","userCanTransferValidAmountToOtherUserAccountTest"
"","2882","userCannotSetInvalidNameTest(String, String) [8] name=John! Smith, errorMessage=Name must contain two words with letters only","","Tue Feb 03 17:41:10 UTC 2026","passed","Tue Feb 03 17:41:13 UTC 2026","","api.iteration2.UpdateUserProfileNameTest","api.iteration2.UpdateUserProfileNameTest","userCannotSetInvalidNameTest"
"","12210","userCanUpdateValidNameTest()","","Tue Feb 03 17:40:46 UTC 2026","passed","Tue Feb 03 17:40:58 UTC 2026","","api.iteration2.UpdateUserProfileNameTest","api.iteration2.UpdateUserProfileNameTest","userCanUpdateValidNameTest"
"","0","userCannotTransferSameAccountTest()","","Tue Feb 03 17:41:03 UTC 2026","skipped","Tue Feb 03 17:41:03 UTC 2026","","api.iteration2.TransferMoneyUserTest","api.iteration2.TransferMoneyUserTest","userCannotTransferSameAccountTest"
"","11764","userCannotTransferInValidAmountTest(double, String) [3] amount=-225419.57, errorMessage=Invalid transfer: insufficient funds or invalid accounts","","Tue Feb 03 17:41:03 UTC 2026","passed","Tue Feb 03 17:41:14 UTC 2026","","api.iteration2.TransferMoneyUserTest","api.iteration2.TransferMoneyUserTest","userCannotTransferInValidAmountTest"
"","6270","userCannotTransferMoreThanBalanceTest()","","Tue Feb 03 17:41:11 UTC 2026","passed","Tue Feb 03 17:41:18 UTC 2026","","api.iteration2.TransferMoneyUserTest","api.iteration2.TransferMoneyUserTest","userCannotTransferMoreThanBalanceTest"
"","2925","userCannotSetInvalidNameTest(String, String) [9] name=John Sm1th, errorMessage=Name must contain two words with letters only","","Tue Feb 03 17:41:13 UTC 2026","passed","Tue Feb 03 17:41:16 UTC 2026","","api.iteration2.UpdateUserProfileNameTest","api.iteration2.UpdateUserProfileNameTest","userCannotSetInvalidNameTest"
"","0","userCannotTransferInvalidAmountTest(double, BankAlert, int)","","Tue Feb 03 17:40:45 UTC 2026","skipped","Tue Feb 03 17:40:45 UTC 2026","","ui.iteration2.TransferMoneyUserTest","ui.iteration2.TransferMoneyUserTest","userCannotTransferInvalidAmountTest"
"","2444","adminCanCreateUserWithValidDataTest()","","Tue Feb 03 17:40:52 UTC 2026","passed","Tue Feb 03 17:40:55 UTC 2026","","api.iteration1.CreateUserTest","api.iteration1.CreateUserTest","adminCanCreateUserWithValidDataTest"
"","2503","userCannotSetInvalidNameTest(String, String) [12] name=John, Smith, errorMessage=Name must contain two words with letters only","","Tue Feb 03 17:41:13 UTC 2026","passed","Tue Feb 03 17:41:16 UTC 2026","","api.iteration2.UpdateUserProfileNameTest","api.iteration2.UpdateUserProfileNameTest","userCannotSetInvalidNameTest"
"","0","userCanTransferValidAmountTest()","","Tue Feb 03 17:40:45 UTC 2026","skipped","Tue Feb 03 17:40:45 UTC 2026","","ui.iteration2.TransferMoneyUserTest","ui.iteration2.TransferMoneyUserTest","userCanTransferValidAmountTest"
"","4619","userCannotSetInvalidNameTest(String, String) [14] name=John  , errorMessage=Name must contain two words with letters only","","Tue Feb 03 17:41:03 UTC 2026","passed","Tue Feb 03 17:41:07 UTC 2026","","api.iteration2.UpdateUserProfileNameTest","api.iteration2.UpdateUserProfileNameTest","userCannotSetInvalidNameTest"
"","8964","userCanCreateAccountTest()","","Tue Feb 03 17:40:55 UTC 2026","passed","Tue Feb 03 17:41:04 UTC 2026","","ui.iteration1.CreateAccountTest","ui.iteration1.CreateAccountTest","userCanCreateAccountTest"
"","5105","userCannotTransferInValidAmountTest(double, String) [2] amount=10000.01, errorMessage=Transfer amount cannot exceed 10000","","Tue Feb 03 17:41:14 UTC 2026","passed","Tue Feb 03 17:41:19 UTC 2026","","api.iteration2.TransferMoneyUserTest","api.iteration2.TransferMoneyUserTest","userCannotTransferInValidAmountTest"
"","7056","userCanLoginWithCorrectDataTest()","","Tue Feb 03 17:40:56 UTC 2026","passed","Tue Feb 03 17:41:03 UTC 2026","","ui.iteration1.LoginUserTest","ui.iteration1.LoginUserTest","userCanLoginWithCorrectDataTest"
"","11833","userCanDepositValidAmountTest()","","Tue Feb 03 17:40:46 UTC 2026","passed","Tue Feb 03 17:40:58 UTC 2026","","ui.iteration2.DepositMoneyUserTest","ui.iteration2.DepositMoneyUserTest","userCanDepositValidAmountTest"
"","15354","userCannotDepositToAnotherUserAccountTest()","","Tue Feb 03 17:40:45 UTC 2026","passed","Tue Feb 03 17:41:00 UTC 2026","","api.iteration2.DepositMoneyUserTest","api.iteration2.DepositMoneyUserTest","userCannotDepositToAnotherUserAccountTest"
"","6302","userCanDepositValidAmountToOwnAccountTest(double) [3] amount=4708.47","","Tue Feb 03 17:40:59 UTC 2026","passed","Tue Feb 03 17:41:06 UTC 2026","","api.iteration2.DepositMoneyUserTest","api.iteration2.DepositMoneyUserTest","userCanDepositValidAmountToOwnAccountTest"
"","4788","userCannotDepositInvalidAmountToOwnAccountTest(double, String) [4] amount=935821.84, errorMessage=Deposit amount exceeds the 5000 limit","","Tue Feb 03 17:41:11 UTC 2026","passed","Tue Feb 03 17:41:16 UTC 2026","","api.iteration2.DepositMoneyUserTest","api.iteration2.DepositMoneyUserTest","userCannotDepositInvalidAmountToOwnAccountTest"
"","3473","userCanTransferValidAmountToOwnAccountTest(double) [3] amount=8016.08","","Tue Feb 03 17:41:15 UTC 2026","passed","Tue Feb 03 17:41:19 UTC 2026","","api.iteration2.TransferMoneyUserTest","api.iteration2.TransferMoneyUserTest","userCanTransferValidAmountToOwnAccountTest"
"","3664","userCannotSetInvalidNameTest(String, String) [6] name= John Smith, errorMessage=Name must contain two words with letters only","","Tue Feb 03 17:41:09 UTC 2026","passed","Tue Feb 03 17:41:13 UTC 2026","","api.iteration2.UpdateUserProfileNameTest","api.iteration2.UpdateUserProfileNameTest","userCannotSetInvalidNameTest"
"","6","testTransferWithFraudCheck()","","Tue Feb 03 17:40:45 UTC 2026","skipped","Tue Feb 03 17:40:45 UTC 2026","","api.iteration2.TransferWithFraudCheckTest","api.iteration2.TransferWithFraudCheckTest","testTransferWithFraudCheck"
"","6303","userCannotSetInvalidNameTest(String, String) [2] name=John Smith Junior, errorMessage=Name must contain two words with letters only","","Tue Feb 03 17:41:01 UTC 2026","passed","Tue Feb 03 17:41:07 UTC 2026","","api.iteration2.UpdateUserProfileNameTest","api.iteration2.UpdateUserProfileNameTest","userCannotSetInvalidNameTest"
"","3636","userCannotSetInvalidNameTest(String, String) [10] name=John 123, errorMessage=Name must contain two words with letters only","","Tue Feb 03 17:41:07 UTC 2026","passed","Tue Feb 03 17:41:11 UTC 2026","","api.iteration2.UpdateUserProfileNameTest","api.iteration2.UpdateUserProfileNameTest","userCannotSetInvalidNameTest"
"","6089","adminCannotCreateUserWithInvalidDataTest(String, String, String, String, List) [1] username= , password=Password33$, role=USER, errorKey=username, errorValues=[Username cannot be blank, Username must contain only letters, digits, dashes, underscores, and dots, Username must be between 3 and 15 characters]","","Tue Feb 03 17:40:45 UTC 2026","passed","Tue Feb 03 17:40:51 UTC 2026","","api.iteration1.CreateUserTest","api.iteration1.CreateUserTest","adminCannotCreateUserWithInvalidDataTest"
"","7982","adminCannotCreateUserWithInvalidDataTest()","","Tue Feb 03 17:40:45 UTC 2026","passed","Tue Feb 03 17:40:53 UTC 2026","","ui.iteration1.CreateUserTest","ui.iteration1.CreateUserTest","adminCannotCreateUserWithInvalidDataTest"
