"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1434","adminCannotCreateUserWithInvalidDataTest(String, String, String, String, List) [2] username=dfgdfg, password=h, role=USER, errorKey=password, errorValues=[Password must contain at least one digit, one lower case, one upper case, one special character, no spaces, and be at least 8 characters long]","","Mon Feb 09 09:05:29 UTC 2026","passed","Mon Feb 09 09:05:30 UTC 2026","","api.iteration1.CreateUserTest","api.iteration1.CreateUserTest","adminCannotCreateUserWithInvalidDataTest"
"","5410","userCannotSetInvalidNameTest(String, String) [2] name=John Smith Junior, errorMessage=Name must contain two words with letters only","","Mon Feb 09 09:05:35 UTC 2026","passed","Mon Feb 09 09:05:41 UTC 2026","","api.iteration2.UpdateUserProfileNameTest","api.iteration2.UpdateUserProfileNameTest","userCannotSetInvalidNameTest"
"","7961","userCanSetValidNameTest()","","Mon Feb 09 09:05:29 UTC 2026","passed","Mon Feb 09 09:05:37 UTC 2026","","api.iteration2.UpdateUserProfileNameTest","api.iteration2.UpdateUserProfileNameTest","userCanSetValidNameTest"
"","5348","userCanTransferValidAmountToOwnAccountTest(double) [2] amount=10000.0","","Mon Feb 09 09:05:51 UTC 2026","passed","Mon Feb 09 09:05:57 UTC 2026","","api.iteration2.TransferMoneyUserTest","api.iteration2.TransferMoneyUserTest","userCanTransferValidAmountToOwnAccountTest"
"","8526","userCanCreateAccountTest()","","Mon Feb 09 09:05:32 UTC 2026","passed","Mon Feb 09 09:05:40 UTC 2026","","ui.iteration1.CreateAccountTest","ui.iteration1.CreateAccountTest","userCanCreateAccountTest"
"","10366","userCanUpdateValidNameTest()","","Mon Feb 09 09:05:24 UTC 2026","passed","Mon Feb 09 09:05:35 UTC 2026","","api.iteration2.UpdateUserProfileNameTest","api.iteration2.UpdateUserProfileNameTest","userCanUpdateValidNameTest"
"","0","userCannotTransferInvalidAmountTest(double, BankAlert, int)","","Mon Feb 09 09:05:24 UTC 2026","skipped","Mon Feb 09 09:05:24 UTC 2026","","ui.iteration2.TransferMoneyUserTest","ui.iteration2.TransferMoneyUserTest","userCannotTransferInvalidAmountTest"
"","12350","adminCanCreateUserTest()","","Mon Feb 09 09:05:32 UTC 2026","passed","Mon Feb 09 09:05:44 UTC 2026","","ui.iteration1.CreateUserTest","ui.iteration1.CreateUserTest","adminCanCreateUserTest"
"","11194","userCanTransferValidAmountToOtherUserAccountTest(double) [2] amount=10000.0","","Mon Feb 09 09:05:40 UTC 2026","passed","Mon Feb 09 09:05:51 UTC 2026","","api.iteration2.TransferMoneyUserTest","api.iteration2.TransferMoneyUserTest","userCanTransferValidAmountToOtherUserAccountTest"
"","5320","userCannotDepositInvalidAmountToOwnAccountTest(double, String) [2] amount=5000.01, errorMessage=Deposit amount exceeds the 5000 limit","","Mon Feb 09 09:05:43 UTC 2026","passed","Mon Feb 09 09:05:48 UTC 2026","","api.iteration2.DepositMoneyUserTest","api.iteration2.DepositMoneyUserTest","userCannotDepositInvalidAmountToOwnAccountTest"
"","5542","userCanLoginWithCorrectDataTest()","","Mon Feb 09 09:05:34 UTC 2026","passed","Mon Feb 09 09:05:40 UTC 2026","","ui.iteration1.LoginUserTest","ui.iteration1.LoginUserTest","userCanLoginWithCorrectDataTest"
"","5592","userCannotSetInvalidNameTest(String, String) [3] name=, errorMessage=Name must contain two words with letters only","","Mon Feb 09 09:05:37 UTC 2026","passed","Mon Feb 09 09:05:43 UTC 2026","","api.iteration2.UpdateUserProfileNameTest","api.iteration2.UpdateUserProfileNameTest","userCannotSetInvalidNameTest"
"","3509","userCannotSetInvalidNameTest(String, String) [14] name=John  , errorMessage=Name must contain two words with letters only","","Mon Feb 09 09:05:48 UTC 2026","passed","Mon Feb 09 09:05:52 UTC 2026","","api.iteration2.UpdateUserProfileNameTest","api.iteration2.UpdateUserProfileNameTest","userCannotSetInvalidNameTest"
"","5067","userCanDepositValidAmountToOwnAccountTest(double) [3] amount=4233.32","","Mon Feb 09 09:05:39 UTC 2026","passed","Mon Feb 09 09:05:44 UTC 2026","","api.iteration2.DepositMoneyUserTest","api.iteration2.DepositMoneyUserTest","userCanDepositValidAmountToOwnAccountTest"
"","15492","userCannotTransferInValidAmountTest(double, String) [4] amount=952078.48, errorMessage=Transfer amount cannot exceed 10000","","Mon Feb 09 09:05:24 UTC 2026","passed","Mon Feb 09 09:05:39 UTC 2026","","api.iteration2.TransferMoneyUserTest","api.iteration2.TransferMoneyUserTest","userCannotTransferInValidAmountTest"
"","4395","userCannotSetInvalidNameTest(String, String) [6] name= John Smith, errorMessage=Name must contain two words with letters only","","Mon Feb 09 09:05:43 UTC 2026","passed","Mon Feb 09 09:05:47 UTC 2026","","api.iteration2.UpdateUserProfileNameTest","api.iteration2.UpdateUserProfileNameTest","userCannotSetInvalidNameTest"
"","5111","userCanTransferValidAmountToOwnAccountTest(double) [3] amount=2225.66","","Mon Feb 09 09:05:52 UTC 2026","passed","Mon Feb 09 09:05:57 UTC 2026","","api.iteration2.TransferMoneyUserTest","api.iteration2.TransferMoneyUserTest","userCanTransferValidAmountToOwnAccountTest"
"","4374","userCannotSetInvalidNameTest(String, String) [8] name=John! Smith, errorMessage=Name must contain two words with letters only","","Mon Feb 09 09:05:43 UTC 2026","passed","Mon Feb 09 09:05:47 UTC 2026","","api.iteration2.UpdateUserProfileNameTest","api.iteration2.UpdateUserProfileNameTest","userCannotSetInvalidNameTest"
"","11982","userCanDepositValidAmountToOwnAccountTest(double) [1] amount=0.01","","Mon Feb 09 09:05:27 UTC 2026","passed","Mon Feb 09 09:05:39 UTC 2026","","api.iteration2.DepositMoneyUserTest","api.iteration2.DepositMoneyUserTest","userCanDepositValidAmountToOwnAccountTest"
"","4354","userCannotDepositInvalidAmountToOwnAccountTest(double, String) [3] amount=-862569.45, errorMessage=Invalid account or amount","","Mon Feb 09 09:05:48 UTC 2026","passed","Mon Feb 09 09:05:53 UTC 2026","","api.iteration2.DepositMoneyUserTest","api.iteration2.DepositMoneyUserTest","userCannotDepositInvalidAmountToOwnAccountTest"
"","4994","adminCanLoginWithCorrectDataTest()","","Mon Feb 09 09:05:29 UTC 2026","passed","Mon Feb 09 09:05:34 UTC 2026","","ui.iteration1.LoginUserTest","ui.iteration1.LoginUserTest","adminCanLoginWithCorrectDataTest"
"","3280","userCannotSetInvalidNameTest(String, String) [9] name=John Sm1th, errorMessage=Name must contain two words with letters only","","Mon Feb 09 09:05:45 UTC 2026","passed","Mon Feb 09 09:05:48 UTC 2026","","api.iteration2.UpdateUserProfileNameTest","api.iteration2.UpdateUserProfileNameTest","userCannotSetInvalidNameTest"
"","10188","userCannotSetInvalidNameTest(String, BankAlert) [2] name=, alert=NAME_VALID_ERROR","","Mon Feb 09 09:05:39 UTC 2026","passed","Mon Feb 09 09:05:49 UTC 2026","","ui.iteration2.UpdateUserProfileNameTest","ui.iteration2.UpdateUserProfileNameTest","userCannotSetInvalidNameTest"
"","11556","userCanTransferValidAmountToOtherUserAccountTest(double) [1] amount=0.01","","Mon Feb 09 09:05:40 UTC 2026","passed","Mon Feb 09 09:05:51 UTC 2026","","api.iteration2.TransferMoneyUserTest","api.iteration2.TransferMoneyUserTest","userCanTransferValidAmountToOtherUserAccountTest"
"","1","testTransferWithFraudCheck()","","Mon Feb 09 09:05:24 UTC 2026","skipped","Mon Feb 09 09:05:24 UTC 2026","","api.iteration2.TransferWithFraudCheckTest","api.iteration2.TransferWithFraudCheckTest","testTransferWithFraudCheck"
"","5355","userCanCreateAccountTest()","","Mon Feb 09 09:05:24 UTC 2026","passed","Mon Feb 09 09:05:29 UTC 2026","","api.iteration1.CreateAccountTest","api.iteration1.CreateAccountTest","userCanCreateAccountTest"
"","5466","userCannotDepositToNonExistentAccountTest()","","Mon Feb 09 09:05:44 UTC 2026","passed","Mon Feb 09 09:05:50 UTC 2026","","api.iteration2.DepositMoneyUserTest","api.iteration2.DepositMoneyUserTest","userCannotDepositToNonExistentAccountTest"
"","13766","userCannotDepositToAnotherUserAccountTest()","","Mon Feb 09 09:05:24 UTC 2026","passed","Mon Feb 09 09:05:37 UTC 2026","","api.iteration2.DepositMoneyUserTest","api.iteration2.DepositMoneyUserTest","userCannotDepositToAnotherUserAccountTest"
"","5875","userCannotTransferInValidAmountTest(double, String) [2] amount=10000.01, errorMessage=Transfer amount cannot exceed 10000","","Mon Feb 09 09:05:52 UTC 2026","passed","Mon Feb 09 09:05:58 UTC 2026","","api.iteration2.TransferMoneyUserTest","api.iteration2.TransferMoneyUserTest","userCannotTransferInValidAmountTest"
"","4482","userCannotSetInvalidNameTest(String, String) [11] name=John@Smith, errorMessage=Name must contain two words with letters only","","Mon Feb 09 09:05:35 UTC 2026","passed","Mon Feb 09 09:05:39 UTC 2026","","api.iteration2.UpdateUserProfileNameTest","api.iteration2.UpdateUserProfileNameTest","userCannotSetInvalidNameTest"
"","3906","userCannotDepositInvalidAmountToOwnAccountTest(double, String) [4] amount=658470.06, errorMessage=Deposit amount exceeds the 5000 limit","","Mon Feb 09 09:05:50 UTC 2026","passed","Mon Feb 09 09:05:53 UTC 2026","","api.iteration2.DepositMoneyUserTest","api.iteration2.DepositMoneyUserTest","userCannotDepositInvalidAmountToOwnAccountTest"
