"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","userCannotTransferToNonExistentAccountTest()","","Tue Feb 03 18:48:54 UTC 2026","skipped","Tue Feb 03 18:48:54 UTC 2026","","ui.iteration2.TransferMoneyUserTest","ui.iteration2.TransferMoneyUserTest","userCannotTransferToNonExistentAccountTest"
"","4960","userCanTransferValidAmountToOwnAccountTest(double) [3] amount=4551.64","","Tue Feb 03 18:49:23 UTC 2026","passed","Tue Feb 03 18:49:28 UTC 2026","","api.iteration2.TransferMoneyUserTest","api.iteration2.TransferMoneyUserTest","userCanTransferValidAmountToOwnAccountTest"
"","14053","userCannotDepositToAnotherUserAccountTest()","","Tue Feb 03 18:48:53 UTC 2026","passed","Tue Feb 03 18:49:08 UTC 2026","","api.iteration2.DepositMoneyUserTest","api.iteration2.DepositMoneyUserTest","userCannotDepositToAnotherUserAccountTest"
"","9508","userCanDepositValidAmountToOwnAccountTest(double) [1] amount=0.01","","Tue Feb 03 18:48:57 UTC 2026","passed","Tue Feb 03 18:49:06 UTC 2026","","api.iteration2.DepositMoneyUserTest","api.iteration2.DepositMoneyUserTest","userCanDepositValidAmountToOwnAccountTest"
"","7504","userCanDepositValidAmountTest()","","Tue Feb 03 18:49:20 UTC 2026","passed","Tue Feb 03 18:49:27 UTC 2026","","ui.iteration2.DepositMoneyUserTest","ui.iteration2.DepositMoneyUserTest","userCanDepositValidAmountTest"
"","4079","userCannotSetInvalidNameTest(String, String) [2] name=John Smith Junior, errorMessage=Name must contain two words with letters only","","Tue Feb 03 18:49:08 UTC 2026","passed","Tue Feb 03 18:49:12 UTC 2026","","api.iteration2.UpdateUserProfileNameTest","api.iteration2.UpdateUserProfileNameTest","userCannotSetInvalidNameTest"
"","8536","userCanCreateAccountTest()","","Tue Feb 03 18:49:02 UTC 2026","passed","Tue Feb 03 18:49:10 UTC 2026","","ui.iteration1.CreateAccountTest","ui.iteration1.CreateAccountTest","userCanCreateAccountTest"
"","6496","userCannotTransferInValidAmountTest(double, String) [1] amount=0.0, errorMessage=Invalid transfer: insufficient funds or invalid accounts","","Tue Feb 03 18:49:22 UTC 2026","passed","Tue Feb 03 18:49:28 UTC 2026","","api.iteration2.TransferMoneyUserTest","api.iteration2.TransferMoneyUserTest","userCannotTransferInValidAmountTest"
"","5966","userCannotDepositInvalidAmountToOwnAccountTest(double, String) [3] amount=-641304.6, errorMessage=Invalid account or amount","","Tue Feb 03 18:49:16 UTC 2026","passed","Tue Feb 03 18:49:22 UTC 2026","","api.iteration2.DepositMoneyUserTest","api.iteration2.DepositMoneyUserTest","userCannotDepositInvalidAmountToOwnAccountTest"
"","4690","userCannotSetInvalidNameTest(String, String) [4] name=    , errorMessage=Name must contain two words with letters only","","Tue Feb 03 18:49:10 UTC 2026","passed","Tue Feb 03 18:49:15 UTC 2026","","api.iteration2.UpdateUserProfileNameTest","api.iteration2.UpdateUserProfileNameTest","userCannotSetInvalidNameTest"
"","2886","userCannotSetInvalidNameTest(String, String) [9] name=John Sm1th, errorMessage=Name must contain two words with letters only","","Tue Feb 03 18:49:17 UTC 2026","passed","Tue Feb 03 18:49:20 UTC 2026","","api.iteration2.UpdateUserProfileNameTest","api.iteration2.UpdateUserProfileNameTest","userCannotSetInvalidNameTest"
"","4832","userCannotSetInvalidNameTest(String, String) [3] name=, errorMessage=Name must contain two words with letters only","","Tue Feb 03 18:49:10 UTC 2026","passed","Tue Feb 03 18:49:15 UTC 2026","","api.iteration2.UpdateUserProfileNameTest","api.iteration2.UpdateUserProfileNameTest","userCannotSetInvalidNameTest"
"","4501","userCannotSetInvalidNameTest(String, String) [14] name=John  , errorMessage=Name must contain two words with letters only","","Tue Feb 03 18:49:10 UTC 2026","passed","Tue Feb 03 18:49:14 UTC 2026","","api.iteration2.UpdateUserProfileNameTest","api.iteration2.UpdateUserProfileNameTest","userCannotSetInvalidNameTest"
"","6504","userCannotDepositToNonExistentAccountTest()","","Tue Feb 03 18:49:10 UTC 2026","passed","Tue Feb 03 18:49:16 UTC 2026","","api.iteration2.DepositMoneyUserTest","api.iteration2.DepositMoneyUserTest","userCannotDepositToNonExistentAccountTest"
"","2361","userCannotSetInvalidNameTest(String, String) [12] name=John, Smith, errorMessage=Name must contain two words with letters only","","Tue Feb 03 18:49:19 UTC 2026","passed","Tue Feb 03 18:49:22 UTC 2026","","api.iteration2.UpdateUserProfileNameTest","api.iteration2.UpdateUserProfileNameTest","userCannotSetInvalidNameTest"
"","11709","userCannotSetInvalidNameTest(String, BankAlert) [2] name=, alert=NAME_VALID_ERROR","","Tue Feb 03 18:49:07 UTC 2026","passed","Tue Feb 03 18:49:19 UTC 2026","","ui.iteration2.UpdateUserProfileNameTest","ui.iteration2.UpdateUserProfileNameTest","userCannotSetInvalidNameTest"
"","4428","userCannotSetInvalidNameTest(String, String) [1] name=John, errorMessage=Name must contain two words with letters only","","Tue Feb 03 18:49:05 UTC 2026","passed","Tue Feb 03 18:49:10 UTC 2026","","api.iteration2.UpdateUserProfileNameTest","api.iteration2.UpdateUserProfileNameTest","userCannotSetInvalidNameTest"
"","12894","userCannotTransferInValidAmountTest(double, String) [3] amount=-793052.5, errorMessage=Invalid transfer: insufficient funds or invalid accounts","","Tue Feb 03 18:49:09 UTC 2026","passed","Tue Feb 03 18:49:22 UTC 2026","","api.iteration2.TransferMoneyUserTest","api.iteration2.TransferMoneyUserTest","userCannotTransferInValidAmountTest"
"","6825","userCanLoginWithCorrectDataTest()","","Tue Feb 03 18:49:05 UTC 2026","passed","Tue Feb 03 18:49:11 UTC 2026","","ui.iteration1.LoginUserTest","ui.iteration1.LoginUserTest","userCanLoginWithCorrectDataTest"
"","2530","userCanGenerateAuthTokenTest()","","Tue Feb 03 18:48:55 UTC 2026","passed","Tue Feb 03 18:48:57 UTC 2026","","api.iteration1.LoginUserTest","api.iteration1.LoginUserTest","userCanGenerateAuthTokenTest"
"","0","userCannotTransferMoneyWithoutConfirmTest()","","Tue Feb 03 18:48:54 UTC 2026","skipped","Tue Feb 03 18:48:54 UTC 2026","","ui.iteration2.TransferMoneyUserTest","ui.iteration2.TransferMoneyUserTest","userCannotTransferMoneyWithoutConfirmTest"
"","1431","adminCanCreateUserWithValidDataTest()","","Tue Feb 03 18:49:00 UTC 2026","passed","Tue Feb 03 18:49:02 UTC 2026","","api.iteration1.CreateUserTest","api.iteration1.CreateUserTest","adminCanCreateUserWithValidDataTest"
"","7683","userCanTransferValidAmountToOtherUserAccountTest(double) [3] amount=9581.94","","Tue Feb 03 18:49:20 UTC 2026","passed","Tue Feb 03 18:49:28 UTC 2026","","api.iteration2.TransferMoneyUserTest","api.iteration2.TransferMoneyUserTest","userCanTransferValidAmountToOtherUserAccountTest"
"","9884","userCannotSetInvalidNameTest(String, BankAlert) [1] name=John, alert=NAME_REQUIREMENTS_ERROR","","Tue Feb 03 18:49:10 UTC 2026","passed","Tue Feb 03 18:49:20 UTC 2026","","ui.iteration2.UpdateUserProfileNameTest","ui.iteration2.UpdateUserProfileNameTest","userCannotSetInvalidNameTest"
"","4936","userCannotDepositInvalidAmountToOwnAccountTest(double, String) [4] amount=408054.95, errorMessage=Deposit amount exceeds the 5000 limit","","Tue Feb 03 18:49:20 UTC 2026","passed","Tue Feb 03 18:49:25 UTC 2026","","api.iteration2.DepositMoneyUserTest","api.iteration2.DepositMoneyUserTest","userCannotDepositInvalidAmountToOwnAccountTest"
"","0","userCannotTransferMoneyWithoutSelectingAccountTest()","","Tue Feb 03 18:48:54 UTC 2026","skipped","Tue Feb 03 18:48:54 UTC 2026","","ui.iteration2.TransferMoneyUserTest","ui.iteration2.TransferMoneyUserTest","userCannotTransferMoneyWithoutSelectingAccountTest"
"","4592","userCannotSetInvalidNameTest(String, String) [6] name= John Smith, errorMessage=Name must contain two words with letters only","","Tue Feb 03 18:49:15 UTC 2026","passed","Tue Feb 03 18:49:19 UTC 2026","","api.iteration2.UpdateUserProfileNameTest","api.iteration2.UpdateUserProfileNameTest","userCannotSetInvalidNameTest"
"","7454","userCanTransferValidAmountToOtherUserAccountTest(double) [2] amount=10000.0","","Tue Feb 03 18:49:20 UTC 2026","passed","Tue Feb 03 18:49:28 UTC 2026","","api.iteration2.TransferMoneyUserTest","api.iteration2.TransferMoneyUserTest","userCanTransferValidAmountToOtherUserAccountTest"
"","9473","userCanDepositValidAmountToOwnAccountTest(double) [2] amount=5000.0","","Tue Feb 03 18:48:57 UTC 2026","passed","Tue Feb 03 18:49:07 UTC 2026","","api.iteration2.DepositMoneyUserTest","api.iteration2.DepositMoneyUserTest","userCanDepositValidAmountToOwnAccountTest"
"","11247","userCanUpdateValidNameTest()","","Tue Feb 03 18:48:54 UTC 2026","passed","Tue Feb 03 18:49:05 UTC 2026","","api.iteration2.UpdateUserProfileNameTest","api.iteration2.UpdateUserProfileNameTest","userCanUpdateValidNameTest"
"","13477","adminCanCreateUserTest()","","Tue Feb 03 18:49:02 UTC 2026","passed","Tue Feb 03 18:49:15 UTC 2026","","ui.iteration1.CreateUserTest","ui.iteration1.CreateUserTest","adminCanCreateUserTest"
"","4717","userCannotSetInvalidNameTest(String, String) [11] name=John@Smith, errorMessage=Name must contain two words with letters only","","Tue Feb 03 18:49:14 UTC 2026","passed","Tue Feb 03 18:49:19 UTC 2026","","api.iteration2.UpdateUserProfileNameTest","api.iteration2.UpdateUserProfileNameTest","userCannotSetInvalidNameTest"
"","8197","userCannotTransferToNonExistentAccountTest()","","Tue Feb 03 18:49:11 UTC 2026","passed","Tue Feb 03 18:49:20 UTC 2026","","api.iteration2.TransferMoneyUserTest","api.iteration2.TransferMoneyUserTest","userCannotTransferToNonExistentAccountTest"
"","6051","userCanCreateAccountTest()","","Tue Feb 03 18:48:53 UTC 2026","passed","Tue Feb 03 18:49:00 UTC 2026","","api.iteration1.CreateAccountTest","api.iteration1.CreateAccountTest","userCanCreateAccountTest"
"","0","userCanTransferValidAmountTest()","","Tue Feb 03 18:48:54 UTC 2026","skipped","Tue Feb 03 18:48:54 UTC 2026","","ui.iteration2.TransferMoneyUserTest","ui.iteration2.TransferMoneyUserTest","userCanTransferValidAmountTest"
"","7094","userCannotDepositInvalidAmountToOwnAccountTest(double, String) [1] amount=0.0, errorMessage=Invalid account or amount","","Tue Feb 03 18:49:08 UTC 2026","passed","Tue Feb 03 18:49:15 UTC 2026","","api.iteration2.DepositMoneyUserTest","api.iteration2.DepositMoneyUserTest","userCannotDepositInvalidAmountToOwnAccountTest"
"","8283","userCannotDepositInvalidAmountTest(double, BankAlert) [2] depositAmount=434883.76, alert=LESS_DEPOSIT_ERROR","","Tue Feb 03 18:49:18 UTC 2026","passed","Tue Feb 03 18:49:26 UTC 2026","","ui.iteration2.DepositMoneyUserTest","ui.iteration2.DepositMoneyUserTest","userCannotDepositInvalidAmountTest"
"","8374","adminCannotCreateUserWithInvalidDataTest()","","Tue Feb 03 18:48:53 UTC 2026","passed","Tue Feb 03 18:49:02 UTC 2026","","ui.iteration1.CreateUserTest","ui.iteration1.CreateUserTest","adminCannotCreateUserWithInvalidDataTest"
"","8746","userCannotTransferMoreThanBalanceTest()","","Tue Feb 03 18:49:15 UTC 2026","passed","Tue Feb 03 18:49:24 UTC 2026","","api.iteration2.TransferMoneyUserTest","api.iteration2.TransferMoneyUserTest","userCannotTransferMoreThanBalanceTest"
"","5325","userCannotSetInvalidNameTest(String, String) [10] name=John 123, errorMessage=Name must contain two words with letters only","","Tue Feb 03 18:49:04 UTC 2026","passed","Tue Feb 03 18:49:10 UTC 2026","","api.iteration2.UpdateUserProfileNameTest","api.iteration2.UpdateUserProfileNameTest","userCannotSetInvalidNameTest"
"","11672","userCannotDepositMoneyWithoutSelectingAccountTest()","","Tue Feb 03 18:48:54 UTC 2026","passed","Tue Feb 03 18:49:05 UTC 2026","","ui.iteration2.DepositMoneyUserTest","ui.iteration2.DepositMoneyUserTest","userCannotDepositMoneyWithoutSelectingAccountTest"
"","0","userCannotTransferInvalidAmountTest(double, BankAlert, int)","","Tue Feb 03 18:48:54 UTC 2026","skipped","Tue Feb 03 18:48:54 UTC 2026","","ui.iteration2.TransferMoneyUserTest","ui.iteration2.TransferMoneyUserTest","userCannotTransferInvalidAmountTest"
"","2","testTransferWithFraudCheck()","","Tue Feb 03 18:48:53 UTC 2026","skipped","Tue Feb 03 18:48:53 UTC 2026","","api.iteration2.TransferWithFraudCheckTest","api.iteration2.TransferWithFraudCheckTest","testTransferWithFraudCheck"
"","3350","userCannotSetInvalidNameTest(String, String) [13] name=@John Smith, errorMessage=Name must contain two words with letters only","","Tue Feb 03 18:49:20 UTC 2026","passed","Tue Feb 03 18:49:23 UTC 2026","","api.iteration2.UpdateUserProfileNameTest","api.iteration2.UpdateUserProfileNameTest","userCannotSetInvalidNameTest"
