"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","12271","userCannotTransferInValidAmountTest(double, String) [3] amount=-501138.25, errorMessage=Invalid transfer: insufficient funds or invalid accounts","","Thu Feb 05 17:40:08 UTC 2026","passed","Thu Feb 05 17:40:21 UTC 2026","","api.iteration2.TransferMoneyUserTest","api.iteration2.TransferMoneyUserTest","userCannotTransferInValidAmountTest"
"","8328","adminCannotCreateUserWithInvalidDataTest()","","Thu Feb 05 17:39:51 UTC 2026","passed","Thu Feb 05 17:40:00 UTC 2026","","ui.iteration1.CreateUserTest","ui.iteration1.CreateUserTest","adminCannotCreateUserWithInvalidDataTest"
"","10","testTransferWithFraudCheck()","","Thu Feb 05 17:39:51 UTC 2026","skipped","Thu Feb 05 17:39:51 UTC 2026","","api.iteration2.TransferWithFraudCheckTest","api.iteration2.TransferWithFraudCheckTest","testTransferWithFraudCheck"
"","12112","userCanTransferValidAmountToOtherUserAccountTest(double) [1] amount=0.01","","Thu Feb 05 17:40:09 UTC 2026","passed","Thu Feb 05 17:40:21 UTC 2026","","api.iteration2.TransferMoneyUserTest","api.iteration2.TransferMoneyUserTest","userCanTransferValidAmountToOtherUserAccountTest"
"","13307","userCanUpdateNameWithValidDataTest()","","Thu Feb 05 17:39:56 UTC 2026","passed","Thu Feb 05 17:40:09 UTC 2026","","ui.iteration2.UpdateUserProfileNameTest","ui.iteration2.UpdateUserProfileNameTest","userCanUpdateNameWithValidDataTest"
"","1107","adminCannotCreateUserWithInvalidDataTest(String, String, String, String, List) [2] username=dfgdfg, password=h, role=USER, errorKey=password, errorValues=[Password must contain at least one digit, one lower case, one upper case, one special character, no spaces, and be at least 8 characters long]","","Thu Feb 05 17:39:58 UTC 2026","passed","Thu Feb 05 17:39:59 UTC 2026","","api.iteration1.CreateUserTest","api.iteration1.CreateUserTest","adminCannotCreateUserWithInvalidDataTest"
"","4882","userCanTransferValidAmountToOwnAccountTest(double) [1] amount=0.01","","Thu Feb 05 17:40:21 UTC 2026","passed","Thu Feb 05 17:40:25 UTC 2026","","api.iteration2.TransferMoneyUserTest","api.iteration2.TransferMoneyUserTest","userCanTransferValidAmountToOwnAccountTest"
"","3695","userCannotSetInvalidNameTest(String, String) [6] name= John Smith, errorMessage=Name must contain two words with letters only","","Thu Feb 05 17:40:14 UTC 2026","passed","Thu Feb 05 17:40:17 UTC 2026","","api.iteration2.UpdateUserProfileNameTest","api.iteration2.UpdateUserProfileNameTest","userCannotSetInvalidNameTest"
"","12492","userCanDepositValidAmountToOwnAccountTest(double) [2] amount=5000.0","","Thu Feb 05 17:39:56 UTC 2026","passed","Thu Feb 05 17:40:08 UTC 2026","","api.iteration2.DepositMoneyUserTest","api.iteration2.DepositMoneyUserTest","userCanDepositValidAmountToOwnAccountTest"
"","6202","userCanLoginWithCorrectDataTest()","","Thu Feb 05 17:40:03 UTC 2026","passed","Thu Feb 05 17:40:09 UTC 2026","","ui.iteration1.LoginUserTest","ui.iteration1.LoginUserTest","userCanLoginWithCorrectDataTest"
"","0","userCanTransferAgainTest()","","Thu Feb 05 17:39:51 UTC 2026","skipped","Thu Feb 05 17:39:51 UTC 2026","","ui.iteration2.TransferMoneyUserTest","ui.iteration2.TransferMoneyUserTest","userCanTransferAgainTest"
"","0","userCannotTransferInvalidAmountTest(double, BankAlert, int)","","Thu Feb 05 17:39:51 UTC 2026","skipped","Thu Feb 05 17:39:51 UTC 2026","","ui.iteration2.TransferMoneyUserTest","ui.iteration2.TransferMoneyUserTest","userCannotTransferInvalidAmountTest"
"","10480","userCanTransferValidAmountToOtherUserAccountTest(double) [2] amount=10000.0","","Thu Feb 05 17:40:13 UTC 2026","passed","Thu Feb 05 17:40:23 UTC 2026","","api.iteration2.TransferMoneyUserTest","api.iteration2.TransferMoneyUserTest","userCanTransferValidAmountToOtherUserAccountTest"
"","3838","userCannotDepositInvalidAmountToOwnAccountTest(double, String) [4] amount=924643.71, errorMessage=Deposit amount exceeds the 5000 limit","","Thu Feb 05 17:40:19 UTC 2026","passed","Thu Feb 05 17:40:23 UTC 2026","","api.iteration2.DepositMoneyUserTest","api.iteration2.DepositMoneyUserTest","userCannotDepositInvalidAmountToOwnAccountTest"
"","10078","userCannotSetInvalidNameTest(String, BankAlert) [1] name=John, alert=NAME_REQUIREMENTS_ERROR","","Thu Feb 05 17:40:09 UTC 2026","passed","Thu Feb 05 17:40:19 UTC 2026","","ui.iteration2.UpdateUserProfileNameTest","ui.iteration2.UpdateUserProfileNameTest","userCannotSetInvalidNameTest"
"","3929","userCanTransferValidAmountToOwnAccountTest(double) [3] amount=5623.21","","Thu Feb 05 17:40:23 UTC 2026","passed","Thu Feb 05 17:40:27 UTC 2026","","api.iteration2.TransferMoneyUserTest","api.iteration2.TransferMoneyUserTest","userCanTransferValidAmountToOwnAccountTest"
"","0","userCannotTransferToNonExistentAccountTest()","","Thu Feb 05 17:39:51 UTC 2026","skipped","Thu Feb 05 17:39:51 UTC 2026","","ui.iteration2.TransferMoneyUserTest","ui.iteration2.TransferMoneyUserTest","userCannotTransferToNonExistentAccountTest"
"","4023","userCannotSetInvalidNameTest(String, String) [11] name=John@Smith, errorMessage=Name must contain two words with letters only","","Thu Feb 05 17:40:04 UTC 2026","passed","Thu Feb 05 17:40:08 UTC 2026","","api.iteration2.UpdateUserProfileNameTest","api.iteration2.UpdateUserProfileNameTest","userCannotSetInvalidNameTest"
"","2671","userCannotSetInvalidNameTest(String, String) [12] name=John, Smith, errorMessage=Name must contain two words with letters only","","Thu Feb 05 17:40:18 UTC 2026","passed","Thu Feb 05 17:40:20 UTC 2026","","api.iteration2.UpdateUserProfileNameTest","api.iteration2.UpdateUserProfileNameTest","userCannotSetInvalidNameTest"
"","0","userCannotTransferMoneyWithoutConfirmTest()","","Thu Feb 05 17:39:51 UTC 2026","skipped","Thu Feb 05 17:39:51 UTC 2026","","ui.iteration2.TransferMoneyUserTest","ui.iteration2.TransferMoneyUserTest","userCannotTransferMoneyWithoutConfirmTest"
"","4124","userCannotTransferInValidAmountTest(double, String) [2] amount=10000.01, errorMessage=Transfer amount cannot exceed 10000","","Thu Feb 05 17:40:23 UTC 2026","passed","Thu Feb 05 17:40:27 UTC 2026","","api.iteration2.TransferMoneyUserTest","api.iteration2.TransferMoneyUserTest","userCannotTransferInValidAmountTest"
"","4637","userCanDepositValidAmountToOwnAccountTest(double) [3] amount=2997.28","","Thu Feb 05 17:40:08 UTC 2026","passed","Thu Feb 05 17:40:13 UTC 2026","","api.iteration2.DepositMoneyUserTest","api.iteration2.DepositMoneyUserTest","userCanDepositValidAmountToOwnAccountTest"
"","0","userCannotTransferMoneyWithoutSelectingAccountTest()","","Thu Feb 05 17:39:51 UTC 2026","skipped","Thu Feb 05 17:39:51 UTC 2026","","ui.iteration2.TransferMoneyUserTest","ui.iteration2.TransferMoneyUserTest","userCannotTransferMoneyWithoutSelectingAccountTest"
"","8549","userCanSetValidNameTest()","","Thu Feb 05 17:39:58 UTC 2026","passed","Thu Feb 05 17:40:07 UTC 2026","","api.iteration2.UpdateUserProfileNameTest","api.iteration2.UpdateUserProfileNameTest","userCanSetValidNameTest"
"","5806","userCannotDepositInvalidAmountToOwnAccountTest(double, String) [1] amount=0.0, errorMessage=Invalid account or amount","","Thu Feb 05 17:40:07 UTC 2026","passed","Thu Feb 05 17:40:12 UTC 2026","","api.iteration2.DepositMoneyUserTest","api.iteration2.DepositMoneyUserTest","userCannotDepositInvalidAmountToOwnAccountTest"
"","5123","adminCanLoginWithCorrectDataTest()","","Thu Feb 05 17:39:58 UTC 2026","passed","Thu Feb 05 17:40:03 UTC 2026","","ui.iteration1.LoginUserTest","ui.iteration1.LoginUserTest","adminCanLoginWithCorrectDataTest"
"","4752","userCannotSetInvalidNameTest(String, String) [10] name=John 123, errorMessage=Name must contain two words with letters only","","Thu Feb 05 17:40:11 UTC 2026","passed","Thu Feb 05 17:40:16 UTC 2026","","api.iteration2.UpdateUserProfileNameTest","api.iteration2.UpdateUserProfileNameTest","userCannotSetInvalidNameTest"
"","11677","userCanUpdateValidNameTest()","","Thu Feb 05 17:39:52 UTC 2026","passed","Thu Feb 05 17:40:04 UTC 2026","","api.iteration2.UpdateUserProfileNameTest","api.iteration2.UpdateUserProfileNameTest","userCanUpdateValidNameTest"
"","6304","userCanCreateAccountTest()","","Thu Feb 05 17:39:51 UTC 2026","passed","Thu Feb 05 17:39:58 UTC 2026","","api.iteration1.CreateAccountTest","api.iteration1.CreateAccountTest","userCanCreateAccountTest"
"","3727","userCannotSetInvalidNameTest(String, String) [5] name=John  Smith, errorMessage=Name must contain two words with letters only","","Thu Feb 05 17:40:10 UTC 2026","passed","Thu Feb 05 17:40:14 UTC 2026","","api.iteration2.UpdateUserProfileNameTest","api.iteration2.UpdateUserProfileNameTest","userCannotSetInvalidNameTest"
"","13802","userCannotDepositMoneyWithoutSelectingAccountTest()","","Thu Feb 05 17:39:51 UTC 2026","passed","Thu Feb 05 17:40:05 UTC 2026","","ui.iteration2.DepositMoneyUserTest","ui.iteration2.DepositMoneyUserTest","userCannotDepositMoneyWithoutSelectingAccountTest"
"","15305","userCannotDepositToAnotherUserAccountTest()","","Thu Feb 05 17:39:51 UTC 2026","passed","Thu Feb 05 17:40:07 UTC 2026","","api.iteration2.DepositMoneyUserTest","api.iteration2.DepositMoneyUserTest","userCannotDepositToAnotherUserAccountTest"
"","3517","userCannotSetInvalidNameTest(String, String) [8] name=John! Smith, errorMessage=Name must contain two words with letters only","","Thu Feb 05 17:40:14 UTC 2026","passed","Thu Feb 05 17:40:18 UTC 2026","","api.iteration2.UpdateUserProfileNameTest","api.iteration2.UpdateUserProfileNameTest","userCannotSetInvalidNameTest"
"","2900","userCanGenerateAuthTokenTest()","","Thu Feb 05 17:39:53 UTC 2026","passed","Thu Feb 05 17:39:56 UTC 2026","","api.iteration1.LoginUserTest","api.iteration1.LoginUserTest","userCanGenerateAuthTokenTest"
"","1952","adminCanCreateUserWithValidDataTest()","","Thu Feb 05 17:39:59 UTC 2026","passed","Thu Feb 05 17:40:01 UTC 2026","","api.iteration1.CreateUserTest","api.iteration1.CreateUserTest","adminCanCreateUserWithValidDataTest"
"","11944","userCanCreateAccountTest()","","Thu Feb 05 17:40:01 UTC 2026","passed","Thu Feb 05 17:40:13 UTC 2026","","ui.iteration1.CreateAccountTest","ui.iteration1.CreateAccountTest","userCanCreateAccountTest"
"","12202","userCannotSetInvalidNameTest(String, String) [7] name=John Smith , errorMessage=Name must contain two words with letters only","","Thu Feb 05 17:39:51 UTC 2026","passed","Thu Feb 05 17:40:04 UTC 2026","","api.iteration2.UpdateUserProfileNameTest","api.iteration2.UpdateUserProfileNameTest","userCannotSetInvalidNameTest"
"","6184","userCannotDepositToNonExistentAccountTest()","","Thu Feb 05 17:40:13 UTC 2026","passed","Thu Feb 05 17:40:19 UTC 2026","","api.iteration2.DepositMoneyUserTest","api.iteration2.DepositMoneyUserTest","userCannotDepositToNonExistentAccountTest"
"","7444","userCannotDepositInvalidAmountTest(double, BankAlert) [2] depositAmount=907854.59, alert=LESS_DEPOSIT_ERROR","","Thu Feb 05 17:40:15 UTC 2026","passed","Thu Feb 05 17:40:23 UTC 2026","","ui.iteration2.DepositMoneyUserTest","ui.iteration2.DepositMoneyUserTest","userCannotDepositInvalidAmountTest"
"","9684","userCannotSetInvalidNameTest(String, BankAlert) [2] name=, alert=NAME_VALID_ERROR","","Thu Feb 05 17:40:08 UTC 2026","passed","Thu Feb 05 17:40:18 UTC 2026","","ui.iteration2.UpdateUserProfileNameTest","ui.iteration2.UpdateUserProfileNameTest","userCannotSetInvalidNameTest"
"","11852","adminCanCreateUserTest()","","Thu Feb 05 17:40:00 UTC 2026","passed","Thu Feb 05 17:40:12 UTC 2026","","ui.iteration1.CreateUserTest","ui.iteration1.CreateUserTest","adminCanCreateUserTest"
"","4041","userCannotDepositInvalidAmountToOwnAccountTest(double, String) [3] amount=-138901.62, errorMessage=Invalid account or amount","","Thu Feb 05 17:40:19 UTC 2026","passed","Thu Feb 05 17:40:23 UTC 2026","","api.iteration2.DepositMoneyUserTest","api.iteration2.DepositMoneyUserTest","userCannotDepositInvalidAmountToOwnAccountTest"
"","3385","userCannotSetInvalidNameTest(String, String) [3] name=, errorMessage=Name must contain two words with letters only","","Thu Feb 05 17:40:07 UTC 2026","passed","Thu Feb 05 17:40:10 UTC 2026","","api.iteration2.UpdateUserProfileNameTest","api.iteration2.UpdateUserProfileNameTest","userCannotSetInvalidNameTest"
"","3150","adminCanGenerateAuthTokenTest()","","Thu Feb 05 17:39:51 UTC 2026","passed","Thu Feb 05 17:39:54 UTC 2026","","api.iteration1.LoginUserTest","api.iteration1.LoginUserTest","adminCanGenerateAuthTokenTest"
"","16999","userCannotTransferInValidAmountTest(double, String) [4] amount=791909.89, errorMessage=Transfer amount cannot exceed 10000","","Thu Feb 05 17:39:51 UTC 2026","passed","Thu Feb 05 17:40:08 UTC 2026","","api.iteration2.TransferMoneyUserTest","api.iteration2.TransferMoneyUserTest","userCannotTransferInValidAmountTest"
"","6329","userCannotTransferMoreThanBalanceTest()","","Thu Feb 05 17:40:18 UTC 2026","passed","Thu Feb 05 17:40:25 UTC 2026","","api.iteration2.TransferMoneyUserTest","api.iteration2.TransferMoneyUserTest","userCannotTransferMoreThanBalanceTest"
"","6810","userCannotTransferToNonExistentAccountTest()","","Thu Feb 05 17:40:12 UTC 2026","passed","Thu Feb 05 17:40:18 UTC 2026","","api.iteration2.TransferMoneyUserTest","api.iteration2.TransferMoneyUserTest","userCannotTransferToNonExistentAccountTest"
"","0","userCanTransferValidAmountTest()","","Thu Feb 05 17:39:51 UTC 2026","skipped","Thu Feb 05 17:39:51 UTC 2026","","ui.iteration2.TransferMoneyUserTest","ui.iteration2.TransferMoneyUserTest","userCanTransferValidAmountTest"
"","3419","userCannotSetInvalidNameTest(String, String) [1] name=John, errorMessage=Name must contain two words with letters only","","Thu Feb 05 17:40:04 UTC 2026","passed","Thu Feb 05 17:40:07 UTC 2026","","api.iteration2.UpdateUserProfileNameTest","api.iteration2.UpdateUserProfileNameTest","userCannotSetInvalidNameTest"
"","3741","userCannotSetInvalidNameTest(String, String) [14] name=John  , errorMessage=Name must contain two words with letters only","","Thu Feb 05 17:40:08 UTC 2026","passed","Thu Feb 05 17:40:11 UTC 2026","","api.iteration2.UpdateUserProfileNameTest","api.iteration2.UpdateUserProfileNameTest","userCannotSetInvalidNameTest"
"","9761","userCannotDepositInvalidAmountTest(double, BankAlert) [1] depositAmount=-450298.72, alert=VALID_DEPOSIT_ERROR","","Thu Feb 05 17:40:05 UTC 2026","passed","Thu Feb 05 17:40:15 UTC 2026","","ui.iteration2.DepositMoneyUserTest","ui.iteration2.DepositMoneyUserTest","userCannotDepositInvalidAmountTest"
"","7274","userCanDepositValidAmountTest()","","Thu Feb 05 17:40:19 UTC 2026","passed","Thu Feb 05 17:40:26 UTC 2026","","ui.iteration2.DepositMoneyUserTest","ui.iteration2.DepositMoneyUserTest","userCanDepositValidAmountTest"
